municipio,ano_mes,passageiros
GOVERNADOR VALADARES,2021-06,2497.0
GOVERNADOR VALADARES,2021-07,3353.0
GOVERNADOR VALADARES,2021-08,3428.0
GOVERNADOR VALADARES,2021-09,3123.0
GOVERNADOR VALADARES,2021-10,2796.0
GOVERNADOR VALADARES,2021-11,2571.0
GOVERNADOR VALADARES,2021-12,382.0
GOVERNADOR VALADARES,2022-01,381.0
GOVERNADOR VALADARES,2022-02,556.0
GOVERNADOR VALADARES,2022-03,2283.0
GOVERNADOR VALADARES,2022-04,2407.0
GOVERNADOR VALADARES,2022-05,3245.0
GOVERNADOR VALADARES,2022-06,3074.0
GOVERNADOR VALADARES,2022-07,3181.0
GOVERNADOR VALADARES,2022-08,3396.0
GOVERNADOR VALADARES,2022-09,2721.0
GOVERNADOR VALADARES,2022-10,2658.0
GOVERNADOR VALADARES,2022-11,2885.0
GOVERNADOR VALADARES,2022-12,3003.0
GOVERNADOR VALADARES,2023-01,3477.0
GOVERNADOR VALADARES,2023-02,2934.0
GOVERNADOR VALADARES,2023-03,3453.0
GOVERNADOR VALADARES,2023-04,3054.0
GOVERNADOR VALADARES,2023-05,3211.0
GOVERNADOR VALADARES,2023-06,2864.0
GOVERNADOR VALADARES,2023-07,3963.0
GOVERNADOR VALADARES,2023-08,3130.0
GOVERNADOR VALADARES,2023-09,3086.0
GOVERNADOR VALADARES,2023-10,2910.0
GOVERNADOR VALADARES,2023-11,2901.0
GOVERNADOR VALADARES,2023-12,2914.0
GOVERNADOR VALADARES,2024-01,3488.0
GOVERNADOR VALADARES,2024-02,3379.0
GOVERNADOR VALADARES,2024-03,4042.0
GOVERNADOR VALADARES,2024-04,4151.0
GOVERNADOR VALADARES,2024-05,4432.0
GOVERNADOR VALADARES,2024-06,3073.0
GOVERNADOR VALADARES,2024-07,4670.0
GOVERNADOR VALADARES,2024-08,3870.0
GOVERNADOR VALADARES,2024-09,3125.0
GOVERNADOR VALADARES,2024-10,3372.0
GOVERNADOR VALADARES,2024-11,2900.0
GOVERNADOR VALADARES,2024-12,2412.0
GOVERNADOR VALADARES,2025-01,2638.0
GOVERNADOR VALADARES,2025-02,2936.0
GOVERNADOR VALADARES,2025-03,3768.0
GOVERNADOR VALADARES,2025-04,3421.0
GOVERNADOR VALADARES,2025-05,3715.0
GOVERNADOR VALADARES,2025-06,3830.0
GOVERNADOR VALADARES,2025-07,4602.0
GOVERNADOR VALADARES,2025-08,4456.0
GOVERNADOR VALADARES,2025-09,4197.0
GOVERNADOR VALADARES,2025-10,3781.0
GOVERNADOR VALADARES,2025-11,3180.0
GOVERNADOR VALADARES,2025-12,2472.0
GUANAMBI,2021-09,354.0
GUANAMBI,2021-10,921.0
GUANAMBI,2021-11,989.0
GUANAMBI,2021-12,933.0
GUANAMBI,2022-01,816.0
GUANAMBI,2022-02,840.0
GUANAMBI,2022-03,1082.0
GUANAMBI,2022-04,1077.0
GUANAMBI,2022-05,1294.0
GUANAMBI,2022-06,1382.0
GUANAMBI,2022-07,1814.0
GUANAMBI,2022-08,1501.0
GUANAMBI,2022-09,1231.0
GUANAMBI,2022-10,1259.0
GUANAMBI,2022-11,1175.0
GUANAMBI,2022-12,952.0
GUANAMBI,2023-01,1025.0
GUANAMBI,2023-02,869.0
GUANAMBI,2023-03,1210.0
GUANAMBI,2023-04,1348.0
GUANAMBI,2023-05,1450.0
GUANAMBI,2023-06,1532.0
GUANAMBI,2023-07,2671.0
GUANAMBI,2023-08,2416.0
GUANAMBI,2023-09,2074.0
GUANAMBI,2023-10,1727.0
GUANAMBI,2023-11,1192.0
GUANAMBI,2023-12,1458.0
GUANAMBI,2024-01,1822.0
GUANAMBI,2024-02,1363.0
GUANAMBI,2024-03,1463.0
GUANAMBI,2024-04,1103.0
GUANAMBI,2024-05,1266.0
GUANAMBI,2024-06,1472.0
GUANAMBI,2024-07,1586.0
GUANAMBI,2024-08,1364.0
GUANAMBI,2024-09,1039.0
GUANAMBI,2024-10,1173.0
GUANAMBI,2024-11,1056.0
GUANAMBI,2024-12,936.0
GUANAMBI,2025-01,1324.0
GUANAMBI,2025-02,1296.0
GUANAMBI,2025-03,1333.0
GUANAMBI,2025-04,1397.0
GUANAMBI,2025-05,1606.0
GUANAMBI,2025-06,1544.0
GUANAMBI,2025-07,1859.0
GUANAMBI,2025-08,1776.0
GUANAMBI,2025-09,1637.0
GUANAMBI,2025-10,1486.0
GUANAMBI,2025-11,1265.0
GUANAMBI,2025-12,1035.0
GUARAPARI,2021-01,204.0
GUARAPUAVA,2021-12,118.0
GUARAPUAVA,2022-01,466.0
GUARAPUAVA,2022-02,403.0
GUARAPUAVA,2022-03,503.0
GUARAPUAVA,2022-04,898.0
GUARAPUAVA,2022-05,1416.0
GUARAPUAVA,2022-06,1134.0
GUARAPUAVA,2022-07,1119.0
GUARAPUAVA,2022-08,1187.0
GUARAPUAVA,2022-09,1160.0
GUARAPUAVA,2022-10,1034.0
GUARAPUAVA,2022-11,1028.0
GUARAPUAVA,2022-12,1021.0
GUARAPUAVA,2023-01,618.0
GUARAPUAVA,2023-02,710.0
GUARAPUAVA,2023-03,1272.0
GUARAPUAVA,2023-04,1098.0
GUARAPUAVA,2023-05,1186.0
GUARAPUAVA,2023-06,1118.0
GUARAPUAVA,2023-07,1352.0
GUARAPUAVA,2023-08,1356.0
GUARAPUAVA,2023-09,1155.0
GUARAPUAVA,2023-10,1006.0
GUARAPUAVA,2023-11,854.0
GUARAPUAVA,2023-12,874.0
GUARAPUAVA,2024-01,598.0
GUARAPUAVA,2024-02,794.0
GUARAPUAVA,2024-03,1055.0
GUARAPUAVA,2024-04,879.0
GUARAPUAVA,2024-05,827.0
GUARAPUAVA,2024-06,799.0
GUARAPUAVA,2024-07,824.0
GUARAPUAVA,2024-08,815.0
GUARAPUAVA,2024-09,833.0
GUARAPUAVA,2024-10,584.0
GUARAPUAVA,2024-11,519.0
GUARAPUAVA,2024-12,548.0
GUARAPUAVA,2025-01,536.0
GUARAPUAVA,2025-02,364.0
GUARAPUAVA,2025-03,481.0
GUARAPUAVA,2025-04,569.0
GUARAPUAVA,2025-05,685.0
GUARAPUAVA,2025-06,730.0
GUARAPUAVA,2025-07,703.0
GUARAPUAVA,2025-08,620.0
GUARATINGUETÁ,2022-10,0.0
GUARULHOS,2021-01,1111707.0
GUARULHOS,2021-02,769360.0
GUARULHOS,2021-03,560253.0
GUARULHOS,2021-04,523440.0
GUARULHOS,2021-05,713935.0
GUARULHOS,2021-06,834248.0
GUARULHOS,2021-07,1097189.0
GUARULHOS,2021-08,1050423.0
GUARULHOS,2021-09,1098083.0
GUARULHOS,2021-10,1221855.0
GUARULHOS,2021-11,1345321.0
GUARULHOS,2021-12,1558060.0
GUARULHOS,2022-01,1421719.0
GUARULHOS,2022-02,1162159.0
GUARULHOS,2022-03,1301465.0
GUARULHOS,2022-04,1239828.0
GUARULHOS,2022-05,1282022.0
GUARULHOS,2022-06,1274003.0
GUARULHOS,2022-07,1565117.0
GUARULHOS,2022-08,1525372.0
GUARULHOS,2022-09,1487047.0
GUARULHOS,2022-10,1525718.0
GUARULHOS,2022-11,1508461.0
GUARULHOS,2022-12,1646916.0
GUARULHOS,2023-01,1708138.0
GUARULHOS,2023-02,1411827.0
GUARULHOS,2023-03,1603252.0
GUARULHOS,2023-04,1553885.0
GUARULHOS,2023-05,1611582.0
GUARULHOS,2023-06,1645854.0
GUARULHOS,2023-07,1891937.0
GUARULHOS,2023-08,1827080.0
GUARULHOS,2023-09,1723536.0
GUARULHOS,2023-10,1761801.0
GUARULHOS,2023-11,1689272.0
GUARULHOS,2023-12,1879696.0
GUARULHOS,2024-01,1848153.0
GUARULHOS,2024-02,1564842.0
GUARULHOS,2024-03,1690079.0
GUARULHOS,2024-04,1628967.0
GUARULHOS,2024-05,1694540.0
GUARULHOS,2024-06,1751732.0
GUARULHOS,2024-07,1999605.0
GUARULHOS,2024-08,1863401.0
GUARULHOS,2024-09,1792807.0
GUARULHOS,2024-10,1838128.0
GUARULHOS,2024-11,1800291.0
GUARULHOS,2024-12,1956215.0
GUARULHOS,2025-01,1943929.0
GUARULHOS,2025-02,1636086.0
GUARULHOS,2025-03,1801378.0
GUARULHOS,2025-04,1821080.0
GUARULHOS,2025-05,1866064.0
GUARULHOS,2025-06,1931336.0
GUARULHOS,2025-07,2149543.0
GUARULHOS,2025-08,2033739.0
GUARULHOS,2025-09,1946785.0
GUARULHOS,2025-10,2010259.0
GUARULHOS,2025-11,1949591.0
GUARULHOS,2025-12,2117385.0
GUAÍRA,2022-01,15.0
GUAÍRA,2022-02,69.0
GUAÍRA,2022-03,50.0
GUAÍRA,2022-04,40.0
GUAÍRA,2022-05,16.0
GUAÍRA,2022-06,8.0
GUAÍRA,2022-07,22.0
GUAÍRA,2022-08,34.0
GUAÍRA,2022-09,30.0
GUAÍRA,2022-10,12.0
GUAÍRA,2022-11,5.0
GUAÍRA,2022-12,20.0
GUAÍRA,2023-01,30.0
GUAÍRA,2023-02,7.0
GUAÍRA,2023-03,13.0
GUAÍRA,2023-04,34.0
GUAÍRA,2023-05,78.0
GUAÍRA,2023-06,18.0
GUAÍRA,2023-07,46.0
GUAÍRA,2023-08,84.0
GUAÍRA,2023-09,52.0
GUAÍRA,2023-10,35.0
GUAÍRA,2023-11,30.0
GUAÍRA,2023-12,50.0
GUAÍRA,2024-01,57.0
GUAÍRA,2024-02,45.0
GUAÍRA,2024-03,42.0
GUAÍRA,2024-04,48.0
GUAÍRA,2024-05,54.0
GUAÍRA,2024-06,7.0
GUAÍRA,2024-08,50.0
GUAÍRA,2024-09,56.0
GUAÍRA,2024-10,45.0
GUAÍRA,2024-11,25.0
GUAÍRA,2024-12,27.0
GUAÍRA,2025-01,37.0
GUAÍRA,2025-02,21.0
GUAÍRA,2025-03,25.0
GUAÍRA,2025-04,26.0
GUAÍRA,2025-05,23.0
GUAÍRA,2025-06,4.0
GUAÍRA,2025-07,16.0
GUAÍRA,2025-08,20.0
GUAÍRA,2025-09,24.0
GUAÍRA,2025-10,20.0
GUAÍRA,2025-11,23.0
GUAÍRA,2025-12,11.0
GURUPI,2021-11,4.0
GURUPI,2022-08,0.0
IGARASSU,2022-10,0.0
IGARASSU,2024-11,0.0
IGUATU,2022-11,0.0
IGUATU,2022-12,0.0
IGUATU,2023-01,12.0
IGUATU,2023-02,3.0
IGUATU,2023-03,2.0
IGUATU,2023-04,8.0
IGUATU,2023-05,13.0
IGUATU,2023-06,11.0
IGUATU,2023-07,17.0
IGUATU,2023-08,4.0
IGUATU,2023-09,0.0
IGUATU,2023-10,3.0
IGUATU,2023-11,1.0
IGUATU,2023-12,6.0
IGUATU,2024-01,8.0
IGUATU,2024-02,2.0
IGUATU,2024-03,2.0
IGUATU,2024-04,0.0
IGUATU,2024-05,3.0
IGUATU,2024-06,3.0
IGUATU,2024-07,1.0
IGUATU,2024-08,5.0
IGUATU,2024-09,5.0
IGUATU,2024-10,16.0
IGUATU,2024-11,7.0
IGUATU,2024-12,5.0
IGUATU,2025-01,11.0
IGUATU,2025-02,1.0
ILHÉUS,2021-01,45083.0
ILHÉUS,2021-02,22664.0
ILHÉUS,2021-03,15890.0
ILHÉUS,2021-04,10332.0
ILHÉUS,2021-05,12419.0
ILHÉUS,2021-06,16325.0
ILHÉUS,2021-07,31550.0
ILHÉUS,2021-08,24535.0
ILHÉUS,2021-09,25061.0
ILHÉUS,2021-10,26621.0
ILHÉUS,2021-11,23871.0
ILHÉUS,2021-12,29584.0
ILHÉUS,2022-01,47277.0
ILHÉUS,2022-02,26715.0
ILHÉUS,2022-03,28452.0
ILHÉUS,2022-04,21483.0
ILHÉUS,2022-05,21314.0
ILHÉUS,2022-06,19504.0
ILHÉUS,2022-07,28412.0
ILHÉUS,2022-08,26423.0
ILHÉUS,2022-09,23728.0
ILHÉUS,2022-10,25195.0
ILHÉUS,2022-11,21379.0
ILHÉUS,2022-12,24766.0
ILHÉUS,2023-01,38755.0
ILHÉUS,2023-02,23095.0
ILHÉUS,2023-03,22609.0
ILHÉUS,2023-04,20208.0
ILHÉUS,2023-05,20846.0
ILHÉUS,2023-06,19649.0
ILHÉUS,2023-07,27119.0
ILHÉUS,2023-08,24237.0
ILHÉUS,2023-09,20506.0
ILHÉUS,2023-10,22467.0
ILHÉUS,2023-11,24743.0
ILHÉUS,2023-12,28947.0
ILHÉUS,2024-01,43042.0
ILHÉUS,2024-02,31706.0
ILHÉUS,2024-03,28761.0
ILHÉUS,2024-04,24667.0
ILHÉUS,2024-05,24493.0
ILHÉUS,2024-06,23927.0
ILHÉUS,2024-07,30077.0
ILHÉUS,2024-08,26106.0
ILHÉUS,2024-09,22730.0
ILHÉUS,2024-10,23009.0
ILHÉUS,2024-11,22102.0
ILHÉUS,2024-12,29154.0
ILHÉUS,2025-01,50572.0
ILHÉUS,2025-02,20258.0
ILHÉUS,2025-03,21248.0
ILHÉUS,2025-04,19284.0
ILHÉUS,2025-05,21169.0
ILHÉUS,2025-06,22191.0
ILHÉUS,2025-07,31109.0
ILHÉUS,2025-08,25683.0
ILHÉUS,2025-09,20601.0
ILHÉUS,2025-10,21951.0
ILHÉUS,2025-11,24536.0
ILHÉUS,2025-12,29472.0
IMPERATRIZ,2021-01,13790.0
IMPERATRIZ,2021-02,10071.0
IMPERATRIZ,2021-03,6417.0
IMPERATRIZ,2021-04,5112.0
IMPERATRIZ,2021-05,6755.0
IMPERATRIZ,2021-06,7850.0
IMPERATRIZ,2021-07,11005.0
IMPERATRIZ,2021-08,13167.0
IMPERATRIZ,2021-09,13494.0
IMPERATRIZ,2021-10,14124.0
IMPERATRIZ,2021-11,14067.0
IMPERATRIZ,2021-12,17126.0
IMPERATRIZ,2022-01,14879.0
IMPERATRIZ,2022-02,10522.0
IMPERATRIZ,2022-03,10309.0
IMPERATRIZ,2022-04,7624.0
IMPERATRIZ,2022-05,10604.0
IMPERATRIZ,2022-06,10335.0
IMPERATRIZ,2022-07,14402.0
IMPERATRIZ,2022-08,12561.0
IMPERATRIZ,2022-09,10658.0
IMPERATRIZ,2022-10,10415.0
IMPERATRIZ,2022-11,10337.0
IMPERATRIZ,2022-12,11662.0
IMPERATRIZ,2023-01,10670.0
IMPERATRIZ,2023-02,9197.0
IMPERATRIZ,2023-03,11863.0
IMPERATRIZ,2023-04,11346.0
IMPERATRIZ,2023-05,11220.0
IMPERATRIZ,2023-06,10739.0
IMPERATRIZ,2023-07,14550.0
IMPERATRIZ,2023-08,13460.0
IMPERATRIZ,2023-09,11880.0
IMPERATRIZ,2023-10,11801.0
IMPERATRIZ,2023-11,12993.0
IMPERATRIZ,2023-12,16165.0
IMPERATRIZ,2024-01,14903.0
IMPERATRIZ,2024-02,12996.0
IMPERATRIZ,2024-03,12419.0
IMPERATRIZ,2024-04,12424.0
IMPERATRIZ,2024-05,14032.0
IMPERATRIZ,2024-06,14422.0
IMPERATRIZ,2024-07,14897.0
IMPERATRIZ,2024-08,14081.0
IMPERATRIZ,2024-09,12574.0
IMPERATRIZ,2024-10,13925.0
IMPERATRIZ,2024-11,12877.0
IMPERATRIZ,2024-12,13432.0
IMPERATRIZ,2025-01,12630.0
IMPERATRIZ,2025-02,11257.0
IMPERATRIZ,2025-03,11156.0
IMPERATRIZ,2025-04,11949.0
IMPERATRIZ,2025-05,13832.0
IMPERATRIZ,2025-06,15006.0
IMPERATRIZ,2025-07,16989.0
IMPERATRIZ,2025-08,17192.0
IMPERATRIZ,2025-09,14954.0
IMPERATRIZ,2025-10,15267.0
IMPERATRIZ,2025-11,13294.0
IMPERATRIZ,2025-12,14132.0
ITACOATIARA,2025-03,0.0
ITAITUBA,2021-01,836.0
ITAITUBA,2021-02,580.0
ITAITUBA,2021-03,869.0
ITAITUBA,2021-04,1073.0
ITAITUBA,2021-05,889.0
ITAITUBA,2021-06,858.0
ITAITUBA,2021-07,1095.0
ITAITUBA,2021-08,968.0
ITAITUBA,2021-09,900.0
ITAITUBA,2021-10,996.0
ITAITUBA,2021-11,970.0
ITAITUBA,2021-12,974.0
ITAITUBA,2022-01,1125.0
ITAITUBA,2022-02,719.0
ITAITUBA,2022-03,790.0
ITAITUBA,2022-04,879.0
ITAITUBA,2022-05,841.0
ITAITUBA,2022-06,690.0
ITAITUBA,2022-07,931.0
ITAITUBA,2022-08,990.0
ITAITUBA,2022-09,645.0
ITAITUBA,2022-10,615.0
ITAITUBA,2022-11,527.0
ITAITUBA,2022-12,1150.0
ITAITUBA,2023-01,1155.0
ITAITUBA,2023-02,881.0
ITAITUBA,2023-03,895.0
ITAITUBA,2023-04,717.0
ITAITUBA,2023-05,786.0
ITAITUBA,2023-06,592.0
ITAITUBA,2023-07,680.0
ITAITUBA,2023-08,628.0
ITAITUBA,2023-09,389.0
ITAITUBA,2023-10,434.0
ITAITUBA,2023-11,415.0
ITAITUBA,2023-12,826.0
ITAITUBA,2024-01,967.0
ITAITUBA,2024-02,596.0
ITAITUBA,2024-03,607.0
ITAITUBA,2024-04,526.0
ITAITUBA,2024-05,741.0
ITAITUBA,2024-06,596.0
ITAITUBA,2024-07,827.0
ITAITUBA,2024-08,497.0
ITAITUBA,2024-09,602.0
ITAITUBA,2024-10,821.0
ITAITUBA,2024-11,640.0
ITAITUBA,2024-12,886.0
ITAITUBA,2025-01,956.0
ITAITUBA,2025-02,744.0
ITAITUBA,2025-03,631.0
ITAITUBA,2025-04,575.0
ITAITUBA,2025-05,634.0
ITAITUBA,2025-06,517.0
ITAITUBA,2025-07,919.0
ITAITUBA,2025-08,762.0
ITAITUBA,2025-09,747.0
ITAITUBA,2025-10,667.0
ITAITUBA,2025-11,643.0
ITAITUBA,2025-12,705.0
ITANHAÉM,2021-01,57.0
JACAREACANGA,2024-11,0.0
JACAREACANGA,2024-12,0.0
JACAREACANGA,2025-01,0.0
JACAREACANGA,2025-02,0.0
JAGUARUNA,2021-01,3731.0
JAGUARUNA,2021-02,3116.0
JAGUARUNA,2021-03,1886.0
JAGUARUNA,2021-04,1492.0
JAGUARUNA,2021-05,1890.0
JAGUARUNA,2021-06,1998.0
JAGUARUNA,2021-07,3237.0
JAGUARUNA,2021-08,3335.0
JAGUARUNA,2021-09,4474.0
JAGUARUNA,2021-10,4924.0
JAGUARUNA,2021-11,5214.0
JAGUARUNA,2021-12,5084.0
JAGUARUNA,2022-01,4840.0
JAGUARUNA,2022-02,4858.0
JAGUARUNA,2022-03,5261.0
JAGUARUNA,2022-04,5530.0
JAGUARUNA,2022-05,5737.0
JAGUARUNA,2022-06,4854.0
JAGUARUNA,2022-07,5226.0
JAGUARUNA,2022-08,5403.0
JAGUARUNA,2022-09,5780.0
JAGUARUNA,2022-10,4373.0
JAGUARUNA,2022-11,4915.0
JAGUARUNA,2022-12,4151.0
JAGUARUNA,2023-01,4760.0
JAGUARUNA,2023-02,4373.0
JAGUARUNA,2023-03,5227.0
JAGUARUNA,2023-04,4030.0
JAGUARUNA,2023-05,4657.0
JAGUARUNA,2023-06,4392.0
JAGUARUNA,2023-07,7238.0
JAGUARUNA,2023-08,7020.0
JAGUARUNA,2023-09,7160.0
JAGUARUNA,2023-10,6741.0
JAGUARUNA,2023-11,4700.0
JAGUARUNA,2023-12,4556.0
JAGUARUNA,2024-01,5615.0
JAGUARUNA,2024-02,5042.0
JAGUARUNA,2024-03,5157.0
JAGUARUNA,2024-04,4219.0
JAGUARUNA,2024-05,7283.0
JAGUARUNA,2024-06,6108.0
JAGUARUNA,2024-07,6355.0
JAGUARUNA,2024-08,5916.0
JAGUARUNA,2024-09,4996.0
JAGUARUNA,2024-10,5891.0
JAGUARUNA,2024-11,4761.0
JAGUARUNA,2024-12,5011.0
JAGUARUNA,2025-01,5020.0
JAGUARUNA,2025-02,4587.0
JAGUARUNA,2025-03,4388.0
JAGUARUNA,2025-04,4080.0
JAGUARUNA,2025-05,3812.0
JAGUARUNA,2025-06,3341.0
JAGUARUNA,2025-07,4477.0
JAGUARUNA,2025-08,4566.0
JAGUARUNA,2025-09,5074.0
JAGUARUNA,2025-10,5176.0
JAGUARUNA,2025-11,5265.0
JAGUARUNA,2025-12,4803.0
JI-PARANÁ,2021-07,1788.0
JI-PARANÁ,2021-08,2916.0
JI-PARANÁ,2021-09,2896.0
JI-PARANÁ,2021-10,3187.0
JI-PARANÁ,2021-11,3118.0
JI-PARANÁ,2021-12,3552.0
JI-PARANÁ,2022-01,2729.0
JI-PARANÁ,2022-02,2750.0
JI-PARANÁ,2022-03,3686.0
JI-PARANÁ,2022-04,2845.0
JI-PARANÁ,2022-05,2794.0
JI-PARANÁ,2022-06,2475.0
JI-PARANÁ,2022-07,3293.0
JI-PARANÁ,2022-08,3130.0
JI-PARANÁ,2022-09,2146.0
JI-PARANÁ,2022-10,2145.0
JI-PARANÁ,2022-11,2156.0
JI-PARANÁ,2022-12,2577.0
JI-PARANÁ,2023-01,2667.0
JI-PARANÁ,2023-02,1844.0
JI-PARANÁ,2023-03,2215.0
JI-PARANÁ,2023-04,1770.0
JI-PARANÁ,2023-05,2000.0
JI-PARANÁ,2023-06,1807.0
JI-PARANÁ,2023-07,2076.0
JI-PARANÁ,2023-08,1984.0
JI-PARANÁ,2023-09,1415.0
JI-PARANÁ,2023-10,947.0
JI-PARANÁ,2023-11,1042.0
JI-PARANÁ,2023-12,1045.0
JI-PARANÁ,2024-01,1036.0
JI-PARANÁ,2024-02,922.0
JI-PARANÁ,2024-03,1050.0
JI-PARANÁ,2024-04,1110.0
JI-PARANÁ,2024-05,1313.0
JI-PARANÁ,2024-06,1344.0
JI-PARANÁ,2024-07,1171.0
JI-PARANÁ,2024-08,1018.0
JI-PARANÁ,2024-09,428.0
JI-PARANÁ,2024-10,1048.0
JI-PARANÁ,2024-11,876.0
JI-PARANÁ,2024-12,936.0
JI-PARANÁ,2025-01,841.0
JI-PARANÁ,2025-02,880.0
JI-PARANÁ,2025-03,827.0
JI-PARANÁ,2025-04,908.0
JI-PARANÁ,2025-05,812.0
JI-PARANÁ,2025-06,775.0
JI-PARANÁ,2025-07,1010.0
JI-PARANÁ,2025-08,1191.0
JI-PARANÁ,2025-09,1190.0
JI-PARANÁ,2025-10,968.0
JI-PARANÁ,2025-11,1062.0
JI-PARANÁ,2025-12,1108.0
JOINVILLE,2021-01,10606.0
JOINVILLE,2021-02,7716.0
JOINVILLE,2021-03,4899.0
JOINVILLE,2021-04,3230.0
JOINVILLE,2021-05,4624.0
JOINVILLE,2021-06,5259.0
JOINVILLE,2021-07,6491.0
JOINVILLE,2021-08,7386.0
JOINVILLE,2021-09,7241.0
JOINVILLE,2021-10,6138.0
JOINVILLE,2021-11,7837.0
JOINVILLE,2021-12,8019.0
JOINVILLE,2022-01,5834.0
JOINVILLE,2022-02,5199.0
JOINVILLE,2022-03,7812.0
JOINVILLE,2022-04,8359.0
JOINVILLE,2022-05,8896.0
JOINVILLE,2022-06,8226.0
JOINVILLE,2022-07,11486.0
JOINVILLE,2022-08,11817.0
JOINVILLE,2022-09,10431.0
JOINVILLE,2022-10,11767.0
JOINVILLE,2022-11,13841.0
JOINVILLE,2022-12,15731.0
JOINVILLE,2023-01,15651.0
JOINVILLE,2023-02,12914.0
JOINVILLE,2023-03,17430.0
JOINVILLE,2023-04,18860.0
JOINVILLE,2023-05,18405.0
JOINVILLE,2023-06,17429.0
JOINVILLE,2023-07,20131.0
JOINVILLE,2023-08,18371.0
JOINVILLE,2023-09,16414.0
JOINVILLE,2023-10,18257.0
JOINVILLE,2023-11,18527.0
JOINVILLE,2023-12,19600.0
JOINVILLE,2024-01,19190.0
JOINVILLE,2024-02,16235.0
JOINVILLE,2024-03,20287.0
JOINVILLE,2024-04,21530.0
JOINVILLE,2024-05,19990.0
JOINVILLE,2024-06,19227.0
JOINVILLE,2024-07,21575.0
JOINVILLE,2024-08,18942.0
JOINVILLE,2024-09,17326.0
JOINVILLE,2024-10,20165.0
JOINVILLE,2024-11,20310.0
JOINVILLE,2024-12,19900.0
JOINVILLE,2025-01,19060.0
JOINVILLE,2025-02,18233.0
JOINVILLE,2025-03,22444.0
JOINVILLE,2025-04,25616.0
JOINVILLE,2025-05,24169.0
JOINVILLE,2025-06,21403.0
JOINVILLE,2025-07,19530.0
JOINVILLE,2025-08,22670.0
JOINVILLE,2025-09,23297.0
JOINVILLE,2025-10,23926.0
JOINVILLE,2025-11,21022.0
JOINVILLE,2025-12,20617.0
JUAZEIRO DO NORTE,2021-01,19361.0
JUAZEIRO DO NORTE,2021-02,14797.0
JUAZEIRO DO NORTE,2021-03,10516.0
JUAZEIRO DO NORTE,2021-04,8726.0
JUAZEIRO DO NORTE,2021-05,9999.0
JUAZEIRO DO NORTE,2021-06,9840.0
JUAZEIRO DO NORTE,2021-07,19346.0
JUAZEIRO DO NORTE,2021-08,18351.0
JUAZEIRO DO NORTE,2021-09,16380.0
JUAZEIRO DO NORTE,2021-10,17812.0
JUAZEIRO DO NORTE,2021-11,21907.0
JUAZEIRO DO NORTE,2021-12,25466.0
JUAZEIRO DO NORTE,2022-01,27475.0
JUAZEIRO DO NORTE,2022-02,21757.0
JUAZEIRO DO NORTE,2022-03,22413.0
JUAZEIRO DO NORTE,2022-04,18166.0
JUAZEIRO DO NORTE,2022-05,19799.0
JUAZEIRO DO NORTE,2022-06,18276.0
JUAZEIRO DO NORTE,2022-07,26205.0
JUAZEIRO DO NORTE,2022-08,21599.0
JUAZEIRO DO NORTE,2022-09,15984.0
JUAZEIRO DO NORTE,2022-10,17783.0
JUAZEIRO DO NORTE,2022-11,19281.0
JUAZEIRO DO NORTE,2022-12,18008.0
JUAZEIRO DO NORTE,2023-01,22838.0
JUAZEIRO DO NORTE,2023-02,17081.0
JUAZEIRO DO NORTE,2023-03,17661.0
JUAZEIRO DO NORTE,2023-04,18059.0
JUAZEIRO DO NORTE,2023-05,19986.0
JUAZEIRO DO NORTE,2023-06,15891.0
JUAZEIRO DO NORTE,2023-07,24128.0
JUAZEIRO DO NORTE,2023-08,23163.0
JUAZEIRO DO NORTE,2023-09,19981.0
JUAZEIRO DO NORTE,2023-10,20551.0
JUAZEIRO DO NORTE,2023-11,18594.0
JUAZEIRO DO NORTE,2023-12,19940.0
JUAZEIRO DO NORTE,2024-01,22492.0
JUAZEIRO DO NORTE,2024-02,19272.0
JUAZEIRO DO NORTE,2024-03,18459.0
JUAZEIRO DO NORTE,2024-04,19238.0
JUAZEIRO DO NORTE,2024-05,19467.0
JUAZEIRO DO NORTE,2024-06,18495.0
JUAZEIRO DO NORTE,2024-07,26633.0
JUAZEIRO DO NORTE,2024-08,23764.0
JUAZEIRO DO NORTE,2024-09,19356.0
JUAZEIRO DO NORTE,2024-10,20323.0
JUAZEIRO DO NORTE,2024-11,17060.0
JUAZEIRO DO NORTE,2024-12,20527.0
JUAZEIRO DO NORTE,2025-01,24330.0
JUAZEIRO DO NORTE,2025-02,19789.0
JUAZEIRO DO NORTE,2025-03,18450.0
JUAZEIRO DO NORTE,2025-04,14836.0
JUAZEIRO DO NORTE,2025-05,15416.0
JUAZEIRO DO NORTE,2025-06,17235.0
JUAZEIRO DO NORTE,2025-07,23904.0
JUAZEIRO DO NORTE,2025-08,22527.0
JUAZEIRO DO NORTE,2025-09,21458.0
JUAZEIRO DO NORTE,2025-10,22624.0
JUAZEIRO DO NORTE,2025-11,19478.0
JUAZEIRO DO NORTE,2025-12,26404.0
JUIZ DE FORA,2023-05,0.0
JUNDIAÍ,2021-01,8.0
JUNDIAÍ,2021-02,0.0
JUNDIAÍ,2021-03,4.0
JUNDIAÍ,2021-04,0.0
JUNDIAÍ,2021-05,0.0
JUNDIAÍ,2021-06,0.0
JUNDIAÍ,2021-07,2.0
JUNDIAÍ,2021-08,0.0
JUNDIAÍ,2021-09,0.0
JUNDIAÍ,2021-10,0.0
